user_id,session_start_dttm,desktop_flag,satisfaction_metric,session_duration_min,purchase_flag,purchase_amount_rub
35751,2024-02-01 00:39:04,0,1.152300372547319,6,0,0
19364,2024-02-01 00:52:27,0,1.3217913690484948,4,0,0
24951,2024-02-01 01:06:56,0,0.5374171859434229,5,0,0
54647,2024-02-01 01:11:57,0,2.148495298580351,6,0,0
24289,2024-02-01 01:41:38,0,-0.5010594336215146,9,0,0
88865,2024-02-01 01:41:47,0,1.3881369233081795,8,0,0
15804,2024-02-01 01:59:08,0,0.7214042271937955,9,1,262
978,2024-02-01 02:06:05,0,1.8684723215011956,5,1,155
68340,2024-02-01 02:10:46,0,1.0323154711875748,6,1,179
35202,2024-02-01 02:32:36,0,1.6536827088113184,1,0,0
84319,2024-02-01 02:34:53,1,1.6973802405295535,6,0,0
14295,2024-02-01 03:47:56,0,-0.85848793774098,11,0,0
33893,2024-02-01 03:49:46,0,3.4112440396396844,6,0,0
89911,2024-02-01 03:59:35,0,0.2639920998102283,3,0,0
10798,2024-02-01 05:10:15,0,2.1171058114560313,9,0,0
24460,2024-02-01 05:31:56,0,2.1473776817998096,7,0,0
67089,2024-02-01 05:33:25,0,1.0203080065604058,8,1,421
76237,2024-02-01 05:34:59,1,1.940717353974068,6,0,0
47552,2024-02-01 05:40:20,1,2.3527201630263432,5,0,0
59680,2024-02-01 06:08:12,0,-0.508373387331847,2,1,366
31688,2024-02-01 06:13:34,1,3.442304791186245,3,0,0
18650,2024-02-01 06:26:29,1,1.5876631277952695,5,0,0
556,2024-02-01 07:47:57,1,3.314807871505905,7,0,0
72853,2024-02-01 08:06:23,1,2.7355830924283735,4,0,0
87184,2024-02-01 08:11:55,0,-2.131904818744181,2,0,0
89958,2024-02-01 08:26:29,0,0.8701798283274468,3,0,0
35505,2024-02-01 08:43:26,1,1.6251585371023904,6,0,0
18456,2024-02-01 08:46:47,1,0.4692847427432935,5,0,0
16025,2024-02-01 09:11:01,0,2.1323159425473452,2,0,0
18616,2024-02-01 09:26:19,0,1.2385761100504713,10,0,0
95402,2024-02-01 09:37:26,0,-2.4087120764716907,6,0,0
60203,2024-02-01 09:47:26,0,1.0423812286961256,7,0,0
32376,2024-02-01 10:15:41,1,2.823753131876182,3,1,254
90350,2024-02-01 10:17:59,0,-1.1575571743019548,2,0,0
64711,2024-02-01 10:29:55,0,0.404296724586594,2,1,151
73806,2024-02-01 10:31:55,0,1.1952820984897043,8,0,0
38068,2024-02-01 10:39:23,1,2.8705556094197267,5,0,0
12038,2024-02-01 12:00:06,1,3.7943700546003583,5,0,0
78591,2024-02-01 12:09:46,0,0.3881951165402042,3,1,241
7262,2024-02-01 12:12:00,0,1.2268730180127372,6,1,266
17593,2024-02-01 12:21:50,0,0.8117529616464334,11,0,0
84264,2024-02-01 12:26:32,0,0.2030423467187939,5,0,0
86297,2024-02-01 12:26:34,1,2.3788426034583945,4,0,0
93342,2024-02-01 12:42:11,0,-0.7104680495732754,3,1,72
38928,2024-02-01 12:45:19,1,2.766822871784244,6,0,0
98331,2024-02-01 12:46:24,0,2.134532448697219,6,0,0
98350,2024-02-01 12:53:37,0,-0.7817324991011003,5,1,355
